source	target	direction	stimulation	inhibition	sources	references
O95393	P37023	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:17068149;CellTalkDB:17068149;LRdb:17068149;SIGNOR:17068149;connectomeDB2020:17068149
O95393	Q13873	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:16049014;CellTalkDB:15621726;LRdb:16049014;connectomeDB2020:16049014
P12643	O00238	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12700180;Baccin2019:15064755;Baccin2019:7811286;Baccin2019:9872992;HPMR:12700180;HPRD:15064755;HPRD:7811286;HPRD:9872992;LRdb:12700180;LRdb:15064755;LRdb:7811286;LRdb:9872992;Lit-BM-17:10712517;Lit-BM-17:19229295;connectomeDB2020:12700180;connectomeDB2020:15064755;connectomeDB2020:7811286;connectomeDB2020:9872992
P12643	P27037	1	1	0	Baccin2019;CellTalkDB;DIP;DLRP_talklr;EMBRACE;Guide2Pharma;InnateDB;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr	Baccin2019:20959140;CellTalkDB:21702718;DIP:10880444;DIP:25938661;InnateDB:17295905;InnateDB:17483092;Ramilowski2015:21702718;connectomeDB2020:21702718;talklr:21702718
P12643	P36894	1	1	0	Baccin2019;BioGRID;CellTalkDB;DIP;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;IntAct;KEGG;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10692589;Baccin2019:10881198;Baccin2019:11263668;Baccin2019:12700180;Baccin2019:15064755;BioGRID:10692589;BioGRID:11263668;CellTalkDB:15621726;DIP:10880444;DIP:10881198;DIP:11263668;DIP:16672363;DIP:25938661;HPMR:12700180;HPRD:10692589;HPRD:10881198;HPRD:11263668;HPRD:15064755;InnateDB:16672363;InnateDB:17483092;InnateDB:18937504;IntAct:10881198;IntAct:15064755;IntAct:16672363;IntAct:19804412;IntAct:20860622;IntAct:21054789;IntAct:25938661;LRdb:10692589;LRdb:10881198;LRdb:11263668;LRdb:12700180;LRdb:15064755;Lit-BM-17:10692589;Lit-BM-17:10712517;Lit-BM-17:10880444;Lit-BM-17:10881198;Lit-BM-17:11263668;Lit-BM-17:15064755;Lit-BM-17:19804412;Lit-BM-17:20860622;Lit-BM-17:21054789;connectomeDB2020:10692589;connectomeDB2020:10881198;connectomeDB2020:11263668;connectomeDB2020:12700180;connectomeDB2020:15064755
P12643	Q04771	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;iTALK;talklr	Baccin2019:8006002;CellTalkDB:28977600;HPRD:8006002;LRdb:8006002
P12644	O00238	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11282024;Baccin2019:7811286;Baccin2019:8006002;Baccin2019:8702914;HPRD:11282024;HPRD:7811286;HPRD:8702914;LRdb:11282024;LRdb:7811286;LRdb:8006002;LRdb:8702914;connectomeDB2020:11282024;connectomeDB2020:7811286;connectomeDB2020:8006002;connectomeDB2020:8702914
P12644	P27037	1	1	0	Baccin2019;DLRP_talklr;EMBRACE;Guide2Pharma;iTALK;talklr	Baccin2019:20959140
P12644	P36894	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;KEGG;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11241215;Baccin2019:7644468;Baccin2019:8006002;Baccin2019:8702914;HPRD:11241215;HPRD:7644468;HPRD:8702914;IntAct:20860622;IntAct:21054789;LRdb:11241215;LRdb:7644468;LRdb:8006002;LRdb:8702914;Lit-BM-17:20860622;Lit-BM-17:21054789;Lit-BM-17:8006002;connectomeDB2020:11241215;connectomeDB2020:7644468;connectomeDB2020:8006002;connectomeDB2020:8702914
P12644	Q04771	1	1	0	Baccin2019;DLRP_talklr;EMBRACE;Guide2Pharma;iTALK;talklr	Baccin2019:20959140
P22003	P36894	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;UniProt_LRdb;Wang;iTALK;talklr	Baccin2019:11580864;HPRD:11580864;LRdb:11580864
P22004	O00238	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10504300;Baccin2019:11401330;HPRD:10504300;HPRD:11401330;LRdb:10504300;LRdb:11;connectomeDB2020:10504300;connectomeDB2020:11401330
P22004	P27037	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr	Baccin2019:10504300;CellTalkDB:10504300;HPRD:10504300;LRdb:10504300;connectomeDB2020:10504300
P22004	P36894	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10504300;Baccin2019:11401330;Baccin2019:12297674;HPRD:10504300;HPRD:11401330;LRdb:10504300;LRdb:11401330;LRdb:12297674;connectomeDB2020:10504300;connectomeDB2020:11401330;connectomeDB2020:12297674
P22004	Q04771	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12297674;CellTalkDB:12297674;LRdb:12297674;connectomeDB2020:12297674
P18075	O00238	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:106311828605097;CellTalkDB:15621726;HPRD:8605097;LRdb:10631182;LRdb:86;connectomeDB2020:10631182;connectomeDB2020:8605097
P18075	P27037	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12667445;Baccin2019:7790373;Baccin2019:9748228;CellTalkDB:7790373;HPRD:12667445;HPRD:9748228;LRdb:12667445;LRdb:7790373;LRdb:9748228;SIGNOR:9748228;connectomeDB2020:12667445;connectomeDB2020:7790373;connectomeDB2020:9748228
P18075	P36894	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12297674;Baccin2019:7791754;Baccin2019:8605097;HPRD:7791754;HPRD:8605097;LRdb:12297674;LRdb:7791754;LRdb:8605097;connectomeDB2020:12297674;connectomeDB2020:7791754;connectomeDB2020:8605097
P18075	Q04771	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:122976748006002;CellTalkDB:31619522;HPRD:8006002;LRdb:12297674;LRdb:8;connectomeDB2020:12297674;connectomeDB2020:8006002
Q7Z5Y6	O00238	1	1	0	CellTalkDB;Guide2Pharma;LRdb;UniProt_LRdb	CellTalkDB:15621726
Q7Z5Y6	P36894	1	1	0	CellTalkDB;Guide2Pharma;LRdb;UniProt_LRdb;connectomeDB2020	connectomeDB2020:28465413
Q7Z5Y6	Q13873	1	1	0	CellTalkDB;Guide2Pharma;LRdb;UniProt_LRdb;Wang;connectomeDB2020	connectomeDB2020:28465413
Q9UK05	P27037	1	1	0	Baccin2019;CellTalkDB;Fantom5_LRdb;Guide2Pharma;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:22622516;LRdb:19996292;Ramilowski2015:19996292;connectomeDB2020:19996292;talklr:19996292
Q9UK05	P37023	1	1	0	Baccin2019;BioGRID;CellTalkDB;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:17068149;BioGRID:25237187;CellTalkDB:17068149;LRdb:17068149;SIGNOR:17068149;connectomeDB2020:17068149
Q9UK05	Q04771	1	1	0	Baccin2019;CellTalkDB;Fantom5_LRdb;Guide2Pharma;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	CellTalkDB:19996292;LRdb:19996292;Ramilowski2015:19996292;connectomeDB2020:19996292;talklr:19996292
Q9UK05	Q13705	1	1	0	Baccin2019;CellTalkDB;Fantom5_LRdb;Guide2Pharma;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	LRdb:15851468;Ramilowski2015:15851468;connectomeDB2020:15851468;talklr:15851468
Q9UK05	Q13873	1	1	0	Baccin2019;CellTalkDB;Fantom5_LRdb;Guide2Pharma;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:28646109;LRdb:15851468;Ramilowski2015:15851468;connectomeDB2020:15851468;talklr:15851468
P01042	P46663	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;KEGG;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:8856107;Guide2Pharma:10422787;Guide2Pharma:8735629;Guide2Pharma:9111052;Guide2Pharma:9313952;HPMR:8063797;LRdb:10422787;LRdb:8063797;LRdb:9111052;LRdb:9313952;connectomeDB2020:10422787;connectomeDB2020:8063797;connectomeDB2020:9111052;connectomeDB2020:9313952
P01042	P30411	1	1	0	CellChatDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;KEGG;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:8063797;Guide2Pharma:8302267;Guide2Pharma:9203620;HPMR:8063797;LRdb:8063797;LRdb:8302267;LRdb:9203620;connectomeDB2020:8063797;connectomeDB2020:8302267;connectomeDB2020:9203620
P01024	Q16581	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;KEGG;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:11342658;Guide2Pharma:20527893;Guide2Pharma:9476119;HPMR:11342658;HPRD:11342658;ICELLNET:8702752;LRdb:11342658;LRdb:21;connectomeDB2020:11342658;connectomeDB2020:20527893
P01031	P21730	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;KEGG;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10602324;Baccin2019:11773063;Baccin2019:15661745;Baccin2019:1847994;Baccin2019:9553099;Baccin2019:9881961;CellTalkDB:1847994;Guide2Pharma:10602324;Guide2Pharma:11773063;Guide2Pharma:15661745;HPMR:1847994;HPRD:9553099;LRdb:10602324;LRdb:11773063;LRdb:15661745;LRdb:1847994;LRdb:9553099;LRdb:9881961;connectomeDB2020:10602324;connectomeDB2020:11773063;connectomeDB2020:15661745;connectomeDB2020:1847994;connectomeDB2020:9553099;connectomeDB2020:9881961
P39019	P21730	1	1	0	CellPhoneDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	Guide2Pharma:11107061;HPRD:11733378;LRdb:11107061;LRdb:12;connectomeDB2020:11107061;connectomeDB2020:11733378
P01031	Q9P296	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11773063;Baccin2019:12899627;CellTalkDB:11773063;Guide2Pharma:11773063;Guide2Pharma:12899627;HPMR:11773063;LRdb:11773063;LRdb:13;SIGNOR:11773063;connectomeDB2020:11773063;connectomeDB2020:12899627
P06307	P32238	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;KEGG;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10368033;Baccin2019:10400673;Baccin2019:10595537;Baccin2019:11300760;Baccin2019:9006937;Baccin2019:9603948;CellTalkDB:10368033;HPRD:10400673;HPRD:10595537;HPRD:11300760;HPRD:9006937;HPRD:9603948;LRdb:10368033;LRdb:10400673;LRdb:10595537;LRdb:11300760;LRdb:9006937;LRdb:9603948;SIGNOR:10368033;connectomeDB2020:10368033;connectomeDB2020:10400673;connectomeDB2020:10595537;connectomeDB2020:11300760;connectomeDB2020:9006937;connectomeDB2020:9603948
P01350	P32239	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;DIP;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;HPMR_LRdb;HPMR_talklr;ICELLNET;KEGG;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:7681836;CellTalkDB:7681836;DIP:8824290;ICELLNET:8349705;LRdb:7681836;SIGNOR:10368033;connectomeDB2020:7681836
P06307	P32239	1	1	0	Baccin2019;BioGRID;CellChatDB;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10368033;Baccin2019:10438490;Baccin2019:12695525;Baccin2019:15001692;Baccin2019:15068617;Baccin2019:15520004;Baccin2019:7681836;Baccin2019:8349705;BioGRID:12695525;BioGRID:15001692;BioGRID:15520004;CellTalkDB:10368033;Guide2Pharma:7681836;Guide2Pharma:8349705;HPRD:10438490;HPRD:12695525;HPRD:15001692;HPRD:15068617;HPRD:15520004;LRdb:10368033;LRdb:10438490;LRdb:12695525;LRdb:15001692;LRdb:15068617;LRdb:15520004;LRdb:7681836;LRdb:8349705;Lit-BM-17:12695525;Lit-BM-17:15001692;Lit-BM-17:15520004;Lit-BM-17:23597562;SIGNOR:10368033;connectomeDB2020:10368033;connectomeDB2020:10438490;connectomeDB2020:12695525;connectomeDB2020:15001692;connectomeDB2020:15068617;connectomeDB2020:15520004;connectomeDB2020:7681836;connectomeDB2020:8349705
P51671	P51681	1	1	0	Baccin2019;CellTalkDB;DIP;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10477718;Baccin2019:11264152;Baccin2019:12964882;Baccin2019:9468473;Baccin2019:9790730;CellTalkDB:10699158;DIP:10477718;Guide2Pharma:10477718;HPRD:10477718;HPRD:11264152;InnateDB:10477718;LRdb:10699158;connectomeDB2020:10477718;connectomeDB2020:11264152
Q99616	P51681	1	1	0	CellTalkDB;DIP;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:9790730;DIP:10477718;Guide2Pharma:9790730;HPRD:10477718;InnateDB:10477718;LRdb:105;LRdb:9790730;connectomeDB2020:10477718;connectomeDB2020:9790730
Q16627	P51681	1	1	0	CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:11085751;Guide2Pharma:16298345;HPRD:11085751;ICELLNET:22633458;LRdb:11085751;LRdb:12964882;LRdb:16298345;connectomeDB2020:11085751;connectomeDB2020:12964882;connectomeDB2020:16298345
O15467	P51681	1	1	0	CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:11470772;HPRD:11470772;ICELLNET:22633458;InnateDB:11470772;LRdb:11470772;connectomeDB2020:11470772
P13500	P51681	1	1	0	Baccin2019;CellTalkDB;DIP;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1629834510477710;CellTalkDB:16298345;DIP:10477718;Guide2Pharma:16298345;HPRD:10477718;InnateDB:10477718;LRdb:1;LRdb:16298345;connectomeDB2020:10477718;connectomeDB2020:16298345
P10147	P51681	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;DIP;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellPhoneDB:15251452;DIP:10477718;DIP:9169459;DIP:9334377;DIP:9468473;Guide2Pharma:11170631;Guide2Pharma:16298345;Guide2Pharma:9790730;HPMR:12964882;HPRD:10477718;HPRD:11700073;ICELLNET:22633458;InnateDB:10477718;InnateDB:23765404;LRdb:10699158;connectomeDB2020:10477718;connectomeDB2020:11170631;connectomeDB2020:11700073;connectomeDB2020:12964882;connectomeDB2020:16298345;connectomeDB2020:9790730
P80098	P51681	1	0	1	CellPhoneDB;CellTalkDB;DIP;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr	CellPhoneDB:24218476;DIP:10477718;Guide2Pharma:16298345;HPRD:10477718;ICELLNET:22633458;InnateDB:10477718;LRdb:10699158;connectomeDB2020:10477718;connectomeDB2020:16298345
P26441	P40189	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;DOMINO;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12643274;Baccin2019:16051226;DOMINO:16051226;HPRD:12643274;HPRD:16051226;IntAct:16051226;LRdb:12643274;LRdb:16;Lit-BM-17:16051226;Lit-BM-17:18775332;SIGNOR:9143707;connectomeDB2020:12643274;connectomeDB2020:16051226
Q9UBD9	P40189	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10966616;CellTalkDB:10966616;LRdb:10966616;SIGNOR:9143707;connectomeDB2020:10966616
Q9UBD9	P26992	1	1	0	CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:10966616;HPRD:10966616;HPRD:11285233;HPRD:11294841;LRdb:10966616;LRdb:11285233;LRdb:11294841;SIGNOR:10966616;connectomeDB2020:10966616;connectomeDB2020:11285233;connectomeDB2020:11294841
P06850	P34998	1	1	0	Baccin2019;BioGRID;CellChatDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;KEGG;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11123370;Baccin2019:7477349;Baccin2019:7692441;Baccin2019:8536644;Baccin2019:8612563;Baccin2019:9178757;Baccin2019:9326293;Baccin2019:9851694;BioGRID:10598591;BioGRID:19124613;CellTalkDB:11123370;Guide2Pharma:11123370;Guide2Pharma:7477349;Guide2Pharma:7692441;Guide2Pharma:8612563;Guide2Pharma:9326293;Guide2Pharma:9851694;HPMR:8536644;HPRD:9178757;LRdb:11123370;LRdb:7477349;LRdb:7692441;LRdb:8536644;LRdb:8612563;LRdb:9178757;LRdb:9326293;LRdb:9851694;SIGNOR:11416224;connectomeDB2020:11123370;connectomeDB2020:7477349;connectomeDB2020:7692441;connectomeDB2020:8536644;connectomeDB2020:8612563;connectomeDB2020:9178757;connectomeDB2020:9326293;connectomeDB2020:9851694
P55089	P34998	1	1	0	Baccin2019;CellChatDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11123370;Baccin2019:11416224;Baccin2019:15450949;Baccin2019:8612563;Baccin2019:9423932;CellTalkDB:11416224;Guide2Pharma:11123370;Guide2Pharma:15450949;Guide2Pharma:8612563;HPRD:8612563;HPRD:9423932;LRdb:11123370;LRdb:11416224;LRdb:15450949;LRdb:8612563;LRdb:9423932;connectomeDB2020:11123370;connectomeDB2020:11416224;connectomeDB2020:15450949;connectomeDB2020:8612563;connectomeDB2020:9423932
Q96RP3	P34998	1	1	0	Baccin2019;CellChatDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr	Baccin2019:15450949;CellTalkDB:15450949;Guide2Pharma:15450949;LRdb:15450949;connectomeDB2020:15450949
P09341	P25024	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;DIP;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;KEGG;LRdb;Ramilowski2015;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	CellPhoneDB:24218476;DIP:9195914;Guide2Pharma:1379593;HPRD:1379593;HPRD:8702798;LRdb:10699158;connectomeDB2020:12964882;connectomeDB2020:1379593;connectomeDB2020:8702798
