source	interaction	target
NTF3	1	MCF2L
TGFB1	1	EIF2A
IL10	-1	CSF2
IGFBP3	1	STAT1
CRP	1	VCAM1
IL4	1	AR
B2M	-1	CD28
FGF9	1	STAT1
TNF	-1	POMC
CXCL16	1	CXCR4
XCL1	1	CCR2
ELANE	-1	CD40
CCL2	1	ZC3H12A
CCL24	1	CCR1
INHBA	1	EPOR
CXCL5	1	CCR2
NTF4	1	GAB1
FGF9	1	PIK3R1
TNF	1	CXCL10
IL6	1	HMOX1
CXCL16	1	CCR3
FGF23	1	JUN
IL6	1	CCL2
CCL2	1	IL6
FGF18	1	JUN
PF4	-1	FGF13
PF4	1	ELANE
TGFB2	1	SMAD2
VEGFA	1	NFATC1
ELANE	-1	ERCC6
COL5A1	1	SDC2
CCL24	1	CXCR4
IL1B	1	IL12B
IL12B	1	IL1B
CSF2	-1	SMAD7
NGF	1	SHC1
FGF23	1	PIK3CA
EFNA5	1	PIK3CG
CXCL9	1	CXCR2
TGFB1	1	LEF1
IL10	1	MAPK1
BMP2	1	TAB1
CSF3	1	STAT3
IL12B	1	PIK3CA
PGF	1	PIK3R1
TGFB1	1	ATF2
HGF	1	TGIF1
IFNG	1	FAS
FGF5	1	FOS
IL2	1	PIK3CG
SPP1	1	ITGB4
AVP	1	NPPA
LEP	1	FLT1
TGFB1	1	IRF8
IFNG	-1	EP300
SERPINA1	-1	TF
FN1	1	PIK3CA
TGFB3	1	SMAD3
IL10	1	CD14
HGF	1	RBM39
IFNA1/IFNA13	1	STAT2
IL1A	1	CSF1
BMP7	-1	TNF
IL17A	1	NOX1
VEGFA	1	PTPN11
TGFB1	1	PIK3CG
FGF22	1	SPP1
IFNG	1	IL1B
IL17A	1	STAT3
CCL18	1	CCR5
IL2	1	HSP90AA1
PDGFB	1	FYN
CXCL6	1	CCR1
LEP	1	JAK1
TIMP1	1	INHBA
VEGFA	1	MEF2C
FLT3	1	STAT5B
IL1A	1	MAP3K7
IL6	1	MAPK3
FGF20	1	STAT1
IL4	1	PLCG1
CCL4L1/CCL4L2	1	CXCR4
XCL1	1	CXCR4
FGF18	1	MAPK3
CCL1	1	CCR5
TGFB1	1	PPP2R5D
INS	-1	GHRL
IL1A	1	MAP3K1
TGFB1	-1	HGF
HGF	-1	TGFB1
NPY	-1	PTH
BMP2	1	SMAD5
FGFR2	1	KHDRBS1
HGF	-1	ANGPT1
ANGPT1	1	HGF
BMP2	1	SMAD9
CNTF	1	PTPN1
RLN1	1	IGFBP1
IL7	1	PIK3CG
TGFB3	1	SHC3
TGFB1	1	LIMK2
TGFB1	1	VEGFA
IGF2	1	CXCL8
XCL1	1	CCR3
SERPINC1	-1	HMGB1
CRH	1	GJA1
EDN1	1	COL1A2
GDF2	1	SMAD5
CCL19	1	CXCR4
LTA	1	MAP3K1
IFNA2	1	IFNG
CXCL10	1	CCR5
IFNG	1	CDKN1A
NTF3	1	PIK3R1
IGF1	1	PIK3R1
CSF2	1	MMP14
CSF1	1	IL2
HGF	-1	TNF
NTS	1	CRH
OSM	1	PTGS2
IL6	1	JAK3
OSM	1	POMC
TGFB3	1	SMAD6
IGFBP5	1	MAPK1
BDNF	1	PEBP1
HGF	-1	THBS1
TGFB1	1	IHH
CXCL3	1	CXCR4
COL5A1	1	ITGB6
TGFB2	-1	RPS6KB1
DKK1	1	CTNNB1
TGFB1	1	SMAD5
CCL26	-1	CCL2
FGFR1	1	AGER
TNF	1	BID
EDN1	1	CCL2
IL13	1	MAPK1
IFNG	1	CTSS
NTF3	1	CRKL
EGFR	1	PPP2R1A
HGF	1	CDC42
TGFB1	1	FGF13
BMP4	1	SMAD5
IL1B	-1	TG
ADM	-1	CCN2
GRP	1	CCK
INS	1	IGF1
IL12B	1	STAT6
TNFRSF1B	1	MAP3K1
EDN1	1	CCN2
FGF8	-1	THBS1
CXCL11	1	CCR2
EGFR	1	SLC9A1
UTS2	1	TGFB1
CCL20	1	CXCR2
IL7	-1	TGFB1
CSF2	1	MPO
NGF	1	PIK3CA
INS	1	PARP1
LIF	1	GRB2
TF	1	C3
SPP1	1	ILK
FGF23	1	MAPK1
VEGFA	1	GAB1
PF4	1	CCR2
GH1	1	STAT5A
INS	1	CBL
IL4	1	CXCR4
EFNB3	-1	HRAS
VEGFA	1	PLCG1
IL2	1	MAPK14
EDN1	1	PLCB1
TNF	1	TFAP2A
EPO	1	STAT5A
IL2	1	STAT1
TNF	1	CX3CL1
IFNG	-1	TERT
CRH	1	PIK3CG
FGF21	1	STAT1
TNF	1	TXN
CCL5	1	MTOR
CCL11	1	PLCB1
IL6	1	PTGS2
PDGFB	1	PDGFA
IFNG	1	CXCL9
IL2	1	JUN
FGF7	1	FOS
EGF	1	JAK1
CSF3	1	CXCL12
CXCL12	1	CSF3
CXCL12	1	STAT5A
VTN	1	HSP90AA1
VIP	1	MAPK1
PRL	-1	FGF2
SPP1	1	RAC1
CCL16	1	CCR3
PDGFB	1	NCK2
CXCL14	1	CCR5
CX3CL1	1	CXCR4
FGFR1	1	FOS
NGF	1	IRAK1
NTF3	1	GRB2
CCL3	1	CXCR1
EFNB3	1	PAK1
GDF5	1	BMP7
SPP1	1	MAP3K14
COL4A1	1	ITGA3
CCL3	1	CXCR4
FGF8	1	MAPK1
IFNB1	1	ISG15
NTF3	1	KRAS
CCL13	1	CXCR1
EGFR	1	PPP2R2A
EGF	-1	TGFB1
TGFB1	-1	EGF
PPBP	1	CCR3
CCL2	1	CXCR4
NGF	1	RAP1A
BDNF	1	SOS1
FGF19	1	PIK3CA
BMP2	1	BMP7
TGFB2	-1	IL13
NRG1	1	MAPK8
CXCL11	1	CXCR1
CXCL13	1	TNFSF11
CCL4L1/CCL4L2	-1	CCL4
IL6	1	OXTR
FGF9	1	MAPK3
LIF	1	CXCL8
COL4A6	1	ITGB4
EGF	1	PPP2R2A
BDNF	1	FRS3
VEGFA	1	TGFBR1
IL4	1	MAPK14
GDF2	1	SMAD9
IL1A	1	DPP4
KITLG	1	SH2B3
EPO	1	PROS1
B2M	1	SHC1
TGFB2	1	TAB1
AVP	1	POMC
IL4	-1	IL12RB1
CXCL10	1	MAP2K3
LEP	1	SLC2A4
IL3	1	CSF2
CXCL12	1	STAT2
IL2	1	PRKCB
FGF23	1	SPP1
IL3	-1	EPO
LAMA1	-1	CASP7
IL4	1	TGFB2
TGFB2	-1	IL4
IL6	1	MITF
CRH	-1	NPPC
EPHA3	1	BCL3
IL2	1	SOCS1
IFNG	1	CIITA
FGF16	1	PIK3R1
CSF3	1	SELE
EDN1	1	RHOA
LIF	1	IL1B
VIP	-1	NOS2
SPP1	1	MAP3K1
THPO	1	GRB2
CXCL12	1	GNG2
IL10	1	PIK3CA
IL12B	1	CXCL1
FGF2	1	PLAU
PF4	1	MAP2K6
INS	1	MAPK1
EPO	1	SOS1
FGFR1	0	CTNNA1
SST	1	PTPN6
CXCL12	1	RALB
IFNA1/IFNA13	1	IFNG
IFNG	1	IFNA1/IFNA13
IL17A	1	CXCL12
TNF	1	CTSS
UCN3	1	ROS1
VEGFA	1	AKT3
TGFB1	1	PIAS4
PF4	1	CDK2
IL10	-1	ICAM1
CSF2	1	ITGAL
TGFA	1	FOS
BDNF	1	CTNNB1
EGFR	1	RHOA
TNF	1	ITK
TGFB1	1	CD28
IL12B	1	CCL2
HGF	1	PAK1
IFNA1/IFNA13	1	STAT1
CCL15	1	CREB3
LAMA1	1	SOS1
VEGFA	1	S1PR1
FGF16	1	PIK3CA
TGFB1	-1	IFNG
IFNG	1	TGFB1
NTF3	1	NRAS
IGF1	1	MAPK3
ELANE	1	THBD
NPPC	1	NOS2
THPO	1	IL3
UTS2	1	MAPK3
PDGFB	1	GRB2
TGFB3	1	MAP3K7
IFNA1/IFNA13	1	IL6
IL3	1	PIK3R1
OSM	1	GRB2
VEGFA	1	SERPINE1
IFNA1/IFNA13	-1	EIF2AK2
FGF18	1	FOS
BMP2	1	AMHR2
VIP	1	PYY
PYY	-1	VIP
NGF	1	MAPK9
B2M	1	JUN
NRG1	1	PIK3R1
FGF1	1	STAT5B
CTF1	1	PIK3CG
INS	1	SREBF1
TGFB1	1	SPP1
BMP7	1	MAPK3
CCL26	1	CXCR2
IL1B	1	CXCL8
ANGPT4	-1	ANGPT2
THPO	1	SOS1
IL2	1	TNFRSF9
GDF5	1	PLG
SFN	1	YWHAH
EDN1	1	CASP8
NTF4	1	SH2B2
CXCL11	1	MAP2K3
TNFRSF1A	1	MAP2K6
VEGFA	1	MAP3K13
CNTF	1	IL6
PRL	-1	MAPK1
IL6	1	TSHR
IL1B	1	FGF7
TGFB1	1	LOX
BDNF	1	RAP1A
TNF	1	ABCA1
FGF22	1	PIK3CA
EDN1	1	GJA1
EPO	1	SHC1
EFNA5	1	PIK3R2
FGF2	1	TNFSF11
TGFB1	1	ERBB2
TGFB1	1	PALLD
EPO	1	NFKBIA
FGF5	1	STAT1
EPO	1	TERT
MMP7	1	CTNNA1
CSF3	1	IL10
IL3	1	PRKACB
IL6	1	POU2F1
BDNF	1	JUN
CCL5	-1	CX3CL1
IL2	1	CRKL
NRG1	1	NFKB1
FGF16	1	FOS
VEGFA	1	ADAM17
BMP6	1	FSHR
IL15	1	NFKB1
CSF1	1	WAS
FGF2	1	TIMP1
IL1B	1	PRKCA
EFNA5	1	CDK5
TGFB1	1	FN1
CXCL12	1	PIK3CD
CXCL12	1	STAT5B
TNF	1	CXCL1
IFNG	-1	ERBB2
EGF	1	TERT
IFNG	1	PLAAT4
FGF19	1	PIK3R1
ACHE	1	APAF1
CCL20	1	CCR1
VIP	1	AR
FGF1	1	SPP1
CXCL12	1	MMP9
IL2	1	CD9
MMP7	1	BDNF
IFNG	-1	PTX3
BDNF	1	PIK3CG
VIP	1	LIF
LIF	1	VIP
TNFRSF1A	1	TNIK
TNF	1	CASP8
CXCL12	1	CD34
FGF2	1	SERPINE1
COL4A6	1	ITGB3
FGF9	1	PIK3CA
GDNF	1	PTK2
TGFB1	1	IGFBP3
IGFBP3	1	TGFB1
PDGFB	-1	NRAS
INS	1	DOK1
FN1	1	IL18
CSF2	-1	IL2
IL2	1	CSF2
IL12B	1	STAT5A
FGF1	1	NPPA
IL6	1	GRB2
LTA	1	MAP3K14
TGFB1	-1	GJA1
CX3CL1	1	CCL2
NRG1	1	PIK3R2
TGFB1	1	TIMP3
NGF	1	RAC1
CXCL11	1	CCR5
CNTF	1	MAPK3
IL5	-1	BCL2
TGFB1	-1	CDK4
TNFSF11	1	EPHB2
IL22	1	STAT1
B2M	1	GRAP2
EGF	1	PIK3CA
IL6	1	AVP
TGFB1	1	SMURF2
FGF6	1	CDH11
IL15	1	CCL2
CXCL1	1	CCR1
IGF1	1	HRAS
COL1A2	1	ITGA3
GRP	1	EGFR
CHGA	-1	TNF
NTF4	1	FRS2
VEGFA	1	PTPRJ
IL5	1	PIK3R1
TGFB1	1	ADAMTS4
IL12B	1	LCK
IL11	1	IL6
CXCL12	1	FGF2
FGF2	1	F11R
TGFB1	1	EDN1
EDN1	1	TGFB1
RLN1	1	PPARG
MSTN	1	FBXO32
TGFB2	-1	IL2
EFNA5	1	PLCG1
IFNG	1	TLR4
ELANE	1	ADRA2A
TNF	1	MAPKAPK3
CXCL16	1	CCR1
TNF	1	CSF2
CSF2	-1	TNF
IGFBP3	1	NR4A1
TGFB1	-1	TERT
AR	1	STAT1
EPHA3	1	CBL
IFNG	-1	CCL1
EDN1	1	CYSLTR2
BDNF	1	RAP1B
NGF	1	PLCG1
CSF2	1	ICAM1
PPBP	1	CCR5
ANGPT1	1	PIK3R1
NTF4	1	PLCG1
TNF	1	RHOA
IL9	1	JAK3
FGF8	1	SPP1
ANGPT1	1	CRK
EGFR	1	RAC1
HGF	1	EIF4EBP1
VEGFA	1	MCL1
NGF	1	GRB2
TNF	1	CXCL8
BDNF	1	NPY
IL6	1	MCL1
IFNG	1	KRT1
CCL19	1	CXCR2
TNF	1	CDK11A
BTC	1	MAPK3
FN1	1	BIRC5
CSF2	-1	TNFSF11
CCL26	1	CXCR1
IL2	1	HRAS
CX3CL1	1	CCR2
VEGFA	1	DLL4
TGFB1	1	SMAD1
CCL15	1	CCR2
IL12B	1	STAT1
FGF7	1	MAPK3
CRH	-1	GHRH
BMP4	1	VEGFA
FGF7	1	PLCG1
TGFB2	1	SHC3
VEGFA	1	PIK3CA
EGFR	1	IRF1
CCL2	1	MAPK11
CRP	1	CCL5
XCL1	1	CCR1
IL2	1	KRAS
IL3	1	GATA2
GH1	1	IRS1
FGFR2	1	SPP1
PDGFB	1	HCK
PRL	1	IGF1R
FN1	1	TNF
HGF	1	NOS2
CRH	1	POMC
INS	-1	IGFBP1
CXCL3	1	CCR2
TGFB1	1	IL11
TGFB1	-1	TLR2
BDNF	1	MAP2K5
ACHE	1	COX5B
ELANE	1	MAPK3
BDNF	1	GAB1
PDGFC	1	PIK3CA
OSM	1	ADAMTS4
IFNA1/IFNA13	-1	EGF
BMP7	1	EDN1
CXCL9	1	CCR1
CXCL5	1	CCR3
IGF2	1	CREB1
IL2	1	IL4R
CXCL16	1	CXCR1
IL4	-1	IL12A
FGF19	1	PLCG1
IL15	1	MYH1
CTF1	1	CCL2
ADM	1	HMOX1
IL3	1	SHC1
IL2	1	PCNA
TNFRSF1A	1	MAP4K2
IFNG	1	CXCL16
CXCL16	1	IFNG
THPO	1	STAT5A
IL10	-1	CD40
TGFB1	1	SHC2
TGFB3	1	TAB2
COL4A1	1	ITGA5
FGF23	1	PLCG1
IL1B	1	IL12RB1
IL1B	1	MAPK1
IL1B	1	PLA2G4A
NPPA	-1	EDN3
NTS	1	POMC
TNF	1	FGR
AR	1	SPP1
LEP	1	NPY
CCL17	1	CCR1
FGFR2	0	FRS2
IFNG	1	ANXA2
IL6	1	MET
TGFB1	1	TNC
ANGPT1	-1	NFKB1
EGF	1	MAPK12
IL6	1	INSR
EDN3	1	ICAM1
SPP1	1	ITGA7
CXCL13	1	CCR5
IL1A	1	MAPKAPK2
SERPINA3	-1	MMP9
FGF19	1	FOS
TGFB1	-1	MST1R
PRL	1	HSF1
WNT1	1	TLE5
LAMA1	1	SRC
DKK1	-1	LRP1
AR	1	GNAI1
IL13	1	CCL11
IL12B	1	GADD45B
CCL25	1	CCR1
CCL5	1	CCR2
CRP	1	CSF1
IGFBP5	1	MAPK3
LEP	1	PRKAA1
TGFB1	1	COL1A1
TGFB2	1	SHC1
VIP	-1	TLR3
IFNG	1	TNFRSF14
VEGFA	1	BCAR1
FGFR2	1	NFATC4
IL4	1	CSF3
EDN1	1	COL3A1
CCL21	-1	CXCL10
CSF3	1	LCN2
THPO	1	PIK3R1
CXCL12	1	PIK3R1
GH1	1	SHC1
GHRH	1	MAPK3
NRG1	1	JAK2
IFNG	1	IL18
IL4	1	LTA
BMP2	1	PGF
EGFR	1	IL6ST
TGFB1	-1	TGFB3
TGFB3	-1	TGFB1
PDGFB	1	RAC1
GAL	1	GHRH
PPBP	1	CCR2
AR	1	GNAZ
EDN1	1	CXCL8
IL6	1	AGT
NTF3	1	FRS2
COL1A2	1	ITGA4
IL19	1	SOCS5
IL10	1	CSF1
FGF20	1	PIK3CA
BMP2	1	ALPP
ELANE	1	PTGS2
TNF	1	PSEN1
PDGFB	1	SPHK1
IFNA2	1	IFNGR2
TGFB2	1	PPP2R5D
CCL21	1	CXCR2
FGF2	-1	TP53
IL1A	1	TRAF6
LIF	1	JAK1
IFNG	1	S100B
LAMA1	1	SHC1
IL2	1	NMI
CCL16	1	CCL2
CCL28	1	CCR5
EFNB3	1	MAP2K1
PPBP	1	CXCR4
CSF2	1	STAT5A
FGF9	1	MAPK1
IL2	1	GRB2
PDGFB	1	STAT5B
PDGFB	1	SOS1
IL2	-1	IL27RA
FGF23	1	STAT1
TNFSF11	1	NFATC1
CCL4	1	CXCR2
CXCL12	1	STAT3
AR	1	GNA11
GDF5	1	AMHR2
TNF	1	PTPA
COL4A1	1	ITGB7
TNF	1	NOS2
WNT1	1	LEF1
CCL15	1	CCR5
CXCL5	1	CCR1
TNF	1	PPP4C
PDGFC	1	PIK3R1
IL17F	1	CXCL10
CCL18	1	CXCR4
FGFR2	1	BCL3
IL2	1	IRF1
B2M	1	PIK3R1
IFNG	1	LGALS9
FGF2	1	S1PR1
IL6	1	GAB2
TGFB3	1	SMAD1
IL4	-1	SELP
F2	1	GNAI1
IFNA1/IFNA13	1	STAT4
CXCL14	1	CCR3
ANGPT1	1	MAPK1
TNF	1	IL1A
CSF2	-1	STRAP
LAMA1	1	ITGB6
CXCL16	1	CCR5
IGFBP3	-1	MAPK3
VEGFC	1	PRKCE
CXCL12	1	PLCG1
BMP10	1	ATF2
COL4A6	1	ITGA9
TNF	1	TNFAIP3
OSM	1	MAPK1
CCL11	1	CXCR1
CCL25	1	CCR2
PDGFB	1	STAT3
IFNA1/IFNA13	1	IFNGR1
FGFR2	1	PIK3R3
NPY	1	PRL
CCL2	1	NFATC1
FGFR2	1	ALPP
FGF17	1	STAT5B
EDN1	-1	CDH1
HGF	1	A2M
IFNA1/IFNA13	1	SOCS6
SFN	1	YWHAE
CXCL12	1	PIK3CG
EDN1	1	EGF
TGFB1	1	L1CAM
CX3CL1	1	CCR3
FGF16	1	PLCG1
CXCL12	1	RAC1
F2	-1	ANGPT1
COL1A2	1	SDC2
PRL	1	CRH
CRH	1	PRL
GH1	1	STAT1
TGFB3	1	TAB1
CCL5	1	CXCR2
KITLG	1	SHC3
PF4	-1	CD163
LAMA1	1	ITGB5
EGF	1	EPN1
CXCL3	1	CCR5
TGFB3	1	FGF2
TNF	-1	COL1A2
TGFB1	1	MARCKS
IL2	1	RPS6KB1
EPHA3	1	RHOA
TIMP1	-1	MMP7
TNFRSF1A	1	MAP4K4
GDF5	1	ALPP
EGFR	1	ABI1
IGFBP3	1	IFNG
CRH	-1	IL18
CXCL12	1	GNAI2
CXCL1	1	CCR3
BDNF	1	CDH2
NTF4	1	SHC3
FGF17	1	PIK3R1
HBEGF	1	PIK3R3
FGFR2	1	PIK3CA
THPO	1	STAT5B
IL5	1	PTAFR
IL2	1	C3
TGFB1	1	ITK
TNF	1	IL20
IL4	1	PTPN1
TNF	1	PTHLH
TNF	1	VEGFC
IL1A	1	PLAU
BMP7	1	SMAD9
EPHA3	1	CDK5
HGF	1	THPO
IL5	1	PIK3CA
IL13	1	NOS2
TNFRSF1A	1	MAP2K7
NRG1	1	PTPN11
FGF2	1	FOS
CSF1	1	SPP1
AR	1	CDC42
CSF2	1	TLR2
BMP2	1	MMP9
IGF2	-1	GSK3B
IL13	1	PLA2G4A
KITLG	1	SOS1
CCL23	1	CCR3
TNF	1	IL10
EGFR	1	CSF2
TGFB2	1	SMAD5
NRG1	1	MAP2K1
CRP	1	ICAM1
VTN	-1	FPR1
IL4	-1	IL2
IL2	1	IL4
COL1A2	1	ITGA7
GH1	1	TP53
TGFB1	-1	IGFBP1
IGF1	1	PIN1
EDN1	1	PRL
IGFBP2	-1	TP53
VTN	1	ILK
IL3	1	PIM1
IL12B	1	JAK2
IL2	1	PRKCE
NTF3	1	SH2B2
CSF3	1	MAPK3
FGF20	1	PIK3R1
CRP	1	CD40
IL2	1	STAT5B
IL6	1	SERPINE1
IFNG	1	CCL2
WNT1	1	TLE1
COL4A1	1	ITGA7
CXCL12	1	CXCR2
GH1	1	STAT3
IFNG	-1	TGFB2
FN1	1	PRKAR1B
LIF	1	PLA2G4A
FGF9	1	PLCG1
GDNF	1	MAPK14
TNF	1	PLA2G4A
PRL	1	CTNNB1
PF4	1	GNG2
INS	-1	TNF
BDNF	1	SHC3
B2M	-1	CD86
COL5A1	1	ITGA7
CCL18	1	CCR2
FN1	1	ICAM1
EGFR	1	CXCL8
OSM	1	EDN1
CCL22	1	CXCR1
IGF1	1	PRKAB1
FGF4	1	FOS
FGFR2	1	PIK3R1
AGT	1	PLCG1
PF4	1	GNAI2
VEGFA	1	VCAM1
FN1	1	RHOA
IL4	-1	CASP3
THPO	1	HIF1A
IL1B	1	GH1
IL2	1	MAPK11
FGF4	1	PLCG1
EDN1	1	MAPK8
EGF	1	CYTH2
IL13	1	PTGS2
ELANE	-1	CHUK
IL2	1	PTPN6
TNFRSF1A	1	HDAC3
FGF6	1	PLCG1
SERPINC1	1	NOS2
IL1B	1	IL6
IL6	1	IL1B
FN1	1	MAPK3
IFNG	1	LTA
PDGFB	1	NCK1
TNFSF12	1	BIRC2
PF4	1	CCR3
CCL3	1	CXCR2
BDNF	1	PIK3R1
FGF2	1	STAT5B
B2M	1	PRKCQ
CX3CL1	1	CXCR1
TNFSF12	1	ICAM1
NPY	1	GCG
CXCL10	1	MAP2K6
OSM	1	HGF
TNFRSF1A	1	MAP3K1
TGFB1	-1	F2RL1
NRG1	1	STAT5B
IL4	1	CCR3
MMP7	1	FAS
EDN1	1	CSF2
GNRH1	1	PRL
IL10	1	CCL2
IL13	1	ELN
EDN1	1	ICAM1
CXCL12	1	CCR5
KITLG	1	SH2B2
IL12B	1	CCL4L1/CCL4L2
CXCL9	1	CCR2
ANGPT1	1	BMX
IL1B	1	CDKN1A
IFNB1	1	FAS
CXCL12	1	JAK2
IL17A	1	PTGS2
CCL5	1	CXCR4
EGF	1	PPP2R1A
LAMA1	1	GRB2
NOG	-1	AMH
VEGFA	1	FES
CXCL12	1	SERPINE1
PYY	1	MAPK3
BDNF	1	NFKB1
FGF1	1	PLCG1
TGFB1	1	IGFBP2
IFNB1	-1	IFNG
IFNG	1	IFNB1
LAMA1	1	PRNP
PRL	1	ICAM1
VEGFA	1	BCL2
VIP	-1	TLR4
CCL14	1	CXCR1
IFNB1	1	IFNGR2
TGFB1	1	PIK3CA
WNT1	1	TAB2
BMP2	1	CDH11
FN1	1	MTOR
CCL23	1	CCR2
CCL19	1	CCR3
IFNG	1	VCAM1
TNF	1	PTK2
FGF2	1	MAP3K5
PDGFB	1	CRK
TNF	1	PIGR
IFNG	-1	IL15
IL15	1	IFNG
TGFB1	1	SRF
FGF2	1	MMP9
PPBP	1	CCR1
IL13	-1	CCL3
TGFB1	1	IL1RN
NPPA	1	NOS2
BMP6	1	ALPP
NGF	1	CHUK
COL5A1	1	ITGA4
CCL17	1	CXCR2
IFNG	1	HLA-A
FGF18	1	SPP1
PDGFC	1	GRB2
CCL5	1	CXCL12
IL10	1	DCN
F2	1	PLAT
IL4	1	CCL26
EFNB3	-1	NRAS
VEGFA	1	ETS1
IFNG	1	IL3
NPY	-1	VIP
FGFR2	1	PIK3CG
IGF1	1	GRB2
SFN	1	TP63
IFNG	1	CD274
TGFB1	1	ACTN1
IL15	-1	VCAM1
GDF2	-1	FGF2
HBEGF	1	SHC1
PDGFB	1	JAK2
FGF4	1	STAT5B
IL12B	1	NFKB1
EGF	1	ABI1
MMP7	1	CDH1
HGF	1	RAC1
CCL19	1	CCR1
TGFB1	1	FOXP3
TNF	-1	TLR9
AR	1	MET
IFNG	1	BACE1
BMP4	1	ATF2
BMP6	1	ESR1
COL5A1	1	ITGB4
SPP1	1	RHOA
F2	0	GNB1
FGF5	1	PLCG1
BMP2	1	TAB2
IL9	1	MRAS
TNF	1	LCN2
IL1B	1	VEGFA
PGF	1	PLCG1
COL5A1	1	GP6
ELANE	1	RHOA
FGF4	1	BMP4
IL9	1	EPO
GRP	1	PIK3CG
CCL18	1	CXCR2
IL4	1	PIK3CA
EDN1	1	CDC42
CSF3	1	PLAUR
EDN1	-1	NOS2
TGFB3	-1	SMAD7
CXCL11	1	NOS2
IL4	-1	FOXP3
CXCL12	1	RAP2A
CSF1	1	MSR1
EDN1	1	LIF
FLT3	1	PIK3CG
LEP	1	STAT5A
TNFRSF1A	1	MAP2K3
VTN	-1	PSMD1
NTF3	1	SHC2
TGFB2	1	SMAD1
TGFB1	1	SDC1
TNF	1	IRS4
BMP4	1	ALPP
F2	1	FGB
VTN	1	ITGA9
CX3CL1	1	CXCR2
ADM	1	JUN
COL4A6	1	ITGB6
TGFB1	1	NET1
TGFB1	1	VIM
CXCL14	1	CXCR1
BMP4	1	TP53
LIF	1	POMC
HBEGF	1	PIK3R2
IL3	1	PRKACG
IL12B	1	IL1R1
EGFR	1	PIK3CG
FN1	1	APP
TGFB2	1	SMAD6
CCL21	1	CCR5
MMP7	1	CTNNB1
IL12B	1	IL19
GDF5	1	MAPK1
CSF1	1	ITGB3
IL1B	1	EGR1
EGF	1	SLC9A1
TNF	1	SRF
TGFB2	1	TAB2
FGFR2	1	ZYX
CRP	1	MPO
TNFSF12	1	TNFRSF1A
EGFR	1	PRL
PRL	1	EGFR
FGF16	1	JUN
IL12B	1	TNF
IGFBP3	1	MMP14
NPPA	-1	EDN1
EDN1	1	NPPA
CCL20	1	CCR5
VEGFA	1	CXCL8
IL4	-1	IL3
IL3	1	IL4
CCL18	1	CXCR1
B2M	1	IL2RB
FGF1	1	STAT1
BDNF	1	MAPK8
TGFB1	1	PTGS2
EDN1	1	NOX1
IFNA1/IFNA13	1	TNF
MSTN	1	SMAD3
AR	-1	TERT
B2M	-1	CSK
CCL20	1	CCR3
IFNG	1	CASP8
CXCL12	-1	CXCL8
IL15	1	IL2
COL4A1	1	ITGB3
CCL11	1	CCR1
TGFB1	-1	SFTPA1
CCL23	1	CXCR4
IL3	1	LTK
TNF	1	MAPKAPK2
IFNG	-1	IGF2
IL21	1	CCL20
TNFSF12	1	MAP3K14
EPO	1	PLCG2
GH1	1	INS
CCL18	1	MAPK1
CRP	-1	MAPK1
IL6	1	MAPK7
GAST	-1	SST
CRH	1	GHRL
IL10	1	MAP3K5
IL6	1	DDIT3
BMP2	1	RUNX2
IL1A	1	SELE
HGF	1	EDN1
FN1	1	TEK
INS	1	PIK3R1
TGFB1	1	HMOX1
TNFSF12	1	VCAM1
COL4A1	1	ITGA9
FGF20	1	MAPK3
IL6	-1	PRL
F2	-1	ANGPT2
FGFR1	1	SPP1
KITLG	1	FER
THPO	1	PIK3CG
IFNA2	-1	IL1A
NGF	-1	PIK3R1
IL2	1	PRKCZ
FGF9	1	FOS
TGFB1	1	IL17A
LAMA1	1	ITGB7
CSF2	1	PRKACG
IL2	1	CCR5
IL11	1	MAPK3
IFNA1/IFNA13	1	IL16
HGF	1	MMP14
TGFB3	1	AXIN1
FGFR2	1	PLAU
BDNF	1	GRB2
KITLG	1	MAPK8
CCL7	1	CXCR4
IL6	1	GAB1
KITLG	1	HIF1A
SPP1	1	PLAU
CCL3	1	CSF2
THPO	1	INHBA
AGT	1	SHC1
TNF	1	AKT1
BMP4	1	SMAD9
TGFB1	1	PTGER2
KITLG	1	SOCS1
FGF18	1	STAT5B
IL10	1	HCRT
FGF8	1	PIK3CA
COL4A6	1	SDC2
TNF	1	SENP1
PDGFB	1	BLK
GH1	1	MAPK3
IL6	1	CISH
CXCL10	-1	IL10
BDNF	1	CTNNA1
IL21	1	BCL2L11
FGFR1	1	PIK3CD
FGF21	1	JUN
FGF18	1	STAT1
LIF	1	MAPK1
MMP7	1	JUP
FGF17	1	STAT1
AR	1	ASAP1
FGF7	1	MAPK1
CSF3	1	JAK2
TNFSF11	1	BMP2
CCL4	1	PLCB1
IL1A	1	CXCL12
IL3	1	SOS1
IL13	1	CCL2
FGF7	1	NFKB1
IL4	1	TIMP1
ELANE	1	MAPK1
IL2	1	STAT5A
FGF4	1	PIK3CA
COL5A1	1	ITGA5
COL4A1	1	SDC2
ANGPT1	1	PLD2
LIF	-1	PRL
EGFR	1	LAMB1
NTF4	1	CRK
FGFR1	1	PIK3R3
B2M	1	SHC2
CXCL12	1	GZMB
AVP	1	MAPK3
CCL5	1	CD4
IL15	1	NCAM1
TNF	1	TAP1
CCL21	1	CXCR4
SERPINA3	-1	TNF
TGFB1	1	RBM39
CCL22	-1	CD80
IL15	1	STAT6
CCL7	1	CXCR2
THPO	1	CTTN
