source	interaction	target
MAPKAPK2	1	PIAS1
MAPKAPK2	1	TH
MAPKAPK2	1	SRF
MAPKAPK2	1	TCF3
MAPKAPK2	1	PLK1
MAPKAPK2	1	LIMK1
MAPKAPK2	1	YWHAZ
MAPKAPK2	1	MDM2
MAPKAPK2	1	ELAVL1
MTNR1B	1	GNAI3
CDK8	-1	SMAD1
MTNR1B	1	GNAI1
CDK8	1	CCNH
CDK8	-1	SMAD3
FNTA	1	HRAS
FNTA	1	KRAS
FNTB	1	HRAS
FNTB	1	KRAS
UBE2A	1	PCNA
SIK1	-1	CRTC2
CSNK1E	1	DVL2
CSNK1E	1	PER2
CSNK1E	1	AXIN1
CSNK1E	1	PER1
CSNK1E	-1	CTNND1
CSNK1E	1	APC
CSNK1E	1	CTNNB1
CSNK1E	-1	YAP1
CSNK1E	1	BID
CSNK1E	-1	PER3
CSNK1E	-1	EIF4EBP1
CSNK1E	1	WWTR1
TMED10	1	PSEN1
NUMB	1	TP53
NUMB	-1	MDM2
MDM2	-1	NUMB
CLK1	-1	ABL1
CLK1	1	PTPN1
CLK2	1	PTPN1
PSEN1	1	NOTCH1
FHIT	-1	CTNNB1
RANBP2	1	TNPO1
GSK3A	-1	MYC
GSK3A	1	RELA
GSK3A	-1	MCL1
GSK3A	-1	NBR1
GSK3A	-1	CAMKK2
GSK3A	-1	GPSM3
GSK3B	-1	ARNTL
GSK3B	-1	PHLPP1
GSK3B	-1	CLASP2
APP	1	GSK3B
GSK3B	1	ESR1
GSK3B	1	NR3C1
GSK3B	-1	GLI2
GSK3B	1	CDH1
GSK3B	1	CEBPB
GSK3B	1	NFKB1
GSK3B	1	NR1D1
GSK3B	1	APC
GSK3B	-1	CCND2
GSK3B	-1	CCND3
GSK3B	-1	CDC25A
GSK3B	1	CIITA
GSK3B	-1	SREBF1
GSK3B	-1	CDKN1A
GSK3B	1	PPP1R2
GSK3B	1	NOTCH1
GSK3B	1	CEBPA
PSEN1	1	GSK3B
GSK3B	-1	PSEN1
GSK3B	1	TSC2
GSK3B	1	RCAN1
GSK3B	-1	HDAC4
GSK3B	-1	ROR2
GSK3B	1	PRKCE
GSK3B	1	RELA
GSK3B	1	NOTCH2
GSK3B	1	BAX
GSK3B	-1	MCL1
GSK3B	-1	EIF4EBP1
GSK3B	-1	GRB14
GSK3B	-1	NBR1
GSK3B	1	BORA
GSK3B	-1	MYOCD
GSK3B	-1	CAMKK2
GSK3B	-1	GPHN
STK19	1	NRAS
MRE11	1	NBN
GNAQ	1	ARHGEF12
MMP14	-1	F12
HTR6	1	GNAL
HTR6	1	GNAQ
HTR6	1	GNAS
CSRP3	1	MYOD1
DNM2	1	VAV1
CDK7	1	ESR1
CDK7	1	TP53
CDK7	-1	AR
CDK7	1	RARA
CDK7	1	CDK4
CDK7	1	RARG
CDK7	-1	E2F1
CDK9	-1	SMAD3
CDK9	1	NCOA2
CDK9	-1	RCHY1
RAB9A	1	PLIN3
BLK	1	FCGR2A
DUSP3	-1	ERBB2
DUSP3	-1	MAPK3
HCFC1	-1	ZBTB17
ZBTB17	-1	HCFC1
IRAK1	1	STAT3
RPS6KA3	1	ESR1
RPS6KA3	1	CREB1
RPS6KA3	1	EIF2AK2
NR4A1	1	RPS6KA3
RPS6KA3	-1	GSK3A
RPS6KA3	1	NFATC4
NEK2	-1	PPP1CC
RAP1GDS1	1	RAP1A
RAP1GDS1	1	RAC1
EFNA5	1	EPHA2
JAK3	1	PLD2
MAP2K6	1	MAPK9
MAP2K6	1	MAPK10
MAP2K6	1	STAT4
VAV2	1	RHOA
RHOA	1	VAV2
CHN2	-1	RAC1
EFNA3	1	EPHA2
PPP5C	-1	RAF1
PPP5C	-1	NR3C1
PPP5C	-1	MAP3K5
PPP5C	-1	CILK1
PLK1	-1	IKBKB
PLK1	1	TP73
PLK1	1	BIRC5
PLK1	1	KAT7
PLK1	1	MYC
PLK1	1	NPM1
PLK1	1	VIM
PLK1	1	YY1
PLK1	-1	IRS1
PLK1	-1	SNCA
PLK1	-1	RAP1GAP
PLK1	-1	FADD
PLK1	1	PIN1
PLK1	-1	SNCB
PLK1	1	PLEKHG6
PLK1	1	OPTN
PLK1	1	ANAPC1
RABGGTB	1	RAB3A
MAPK12	1	ATF2
MAPK10	1	NFATC1
MAPK10	-1	CDC25C
MAPK10	-1	SFN
MAPK10	-1	YWHAZ
MAPK10	-1	DIABLO
USP14	1	CXCR4
PRKAG1	1	PRKAA2
PRKAA2	1	EEF2K
PRKAA2	-1	SREBF1
PRKAA2	1	HNF4A
PRKAA2	1	TSC2
PRKAA2	1	PLD1
PRKAA2	-1	CRTC2
PRKAA2	-1	RPTOR
PRKAA2	1	TSC1
PRKAA2	-1	BAIAP2
PRRX1	1	SRF
PTPN5	-1	FYN
PTPN5	1	MAPK14
PTPN5	1	BAK1
AFDN	1	RIT1
CASP7	1	PSEN1
CASP6	1	PSEN2
CDH8	1	CTNNB1
CDH15	1	CTNNB1
MTCP1	1	AKT1
MTCP1	1	AKT2
HDAC4	-1	MEF2A
WNT3	1	LRP6
WNT3	1	FZD3
WNT3A	1	LRP6
WNT3A	1	FZD2
WNT3A	1	FZD3
WNT3A	1	FZD1
WNT7B	1	FZD3
WNT7B	1	FZD1
PIK3R1	1	BCAR1
BCAR1	1	PIK3R1
BCAR1	-1	SMAD3
NXPH1	1	NRXN3
GNG2	1	PLCG1
GNG2	1	PIK3CA
PTEN	-1	CREB1
PPP4C	-1	HDAC3
CDC42	1	CDC42BPA
RAB2A	-1	PRKCI
MAX	1	MAD1L1
PCBD1	1	HNF1B
RHOA	1	PFN1
RHOA	1	MAPK8
DCAF7	1	DYRK1A
DCAF7	1	DYRK1B
NUTF2	1	NUP62
PPP1CA	-1	AURKA
PPP1CA	-1	AXIN1
PPP1CA	1	PFN1
PPP1CA	-1	MAPK3
PPP1CA	1	CCND3
PPP1CA	1	CDC25C
PPP1CA	-1	AKT1
PPP1CA	-1	BRCA1
PPP1CA	-1	STAT3
PPP1CA	1	CASP2
PPP1CA	-1	NEK2
PPP1CA	1	CASP9
PPP1CA	1	MDM2
PPP1CA	1	IFIH1
PPP1CB	-1	TP53
NCS1	-1	DRD2
NCS1	-1	GRK2
YWHAE	1	TBP
YWHAE	-1	CDKN1B
PPP2CB	-1	CHEK1
PPP2CB	-1	MYC
PPP2CB	1	TP53
GNB1	1	PIK3CA
PPP2CB	-1	MAPK1
PPP2CB	-1	AKT1
PPP2CB	-1	AKT2
PPP2CB	-1	SNCA
PPP2CB	1	MDM2
PPP2CB	-1	PRKCD
PPP2CB	-1	PAK1
PPP2CB	-1	ATM
PPP2CB	1	HDAC7
H4-16	1	BRD4
CBL	1	GRB2
GRB2	1	CBL
GRB2	1	SOS2
GRB2	1	MAP4K1
GRB2	1	GAB2
RAC1	1	MAPK9
RAC1	1	BAIAP2
GNAI1	1	CDC42
PPP2R2A	-1	PPP2CA
GNGT1	1	PLCG1
GNGT1	1	PIK3CG
UBE2I	-1	MITF
PPP2CA	-1	CHEK1
PPP2CA	-1	MAP3K7
PPP2CA	1	FOXO3
PPP2CA	1	CHEK2
PPP2CA	1	RAF1
PPP2CA	1	TP53
PPP2CA	1	RB1
PPP2CA	1	RBL1
PPP2CA	-1	MAP2K2
PPP2CA	-1	SNCA
PPP2CA	1	HDAC4
PPP2CA	1	MDM2
PPP2CA	-1	MAP2K1
PPP2CA	-1	RELA
PPP2CA	-1	STK4
PPP2CA	-1	PAK1
PPP2CA	-1	STK3
PPP2CA	-1	MAPK15
PPP2CA	-1	MAP3K3
PPP2CA	-1	MKNK1
PPP2CA	-1	CARD11
PPP2CA	-1	RACGAP1
CSNK2B	1	BID
CSNK2B	-1	SET
CSNK2A1	1	HDAC3
CSNK2A1	1	NOL3
CSNK2A1	-1	DDX58
CSNK2A1	1	ESR1
CSNK2A1	1	TP53
CSNK2A1	-1	JUN
CSNK2A1	-1	CALM1
CSNK2A1	-1	MYB
CSNK2A1	1	VDR
CSNK2A1	-1	F5
CSNK2A1	1	ACE
CSNK2A1	1	IGFBP3
CSNK2A1	-1	EGR1
CSNK2A1	1	LIG1
CSNK2A1	1	YY1
CSNK2A1	1	NFKBIA
CSNK2A1	1	ARNT
CSNK2A1	1	APEX1
CSNK2A1	-1	PML
CSNK2A1	1	CDC27
CSNK2A1	1	CDC25B
CSNK2A1	-1	CDC25C
CSNK2A1	1	ARRB2
CSNK2A1	1	CTNNA1
CSNK2A1	-1	DDIT3
CSNK2A1	-1	CASP2
CSNK2A1	1	MAPK9
CSNK2A1	1	RANGAP1
CSNK2A1	1	MRE11
CSNK2A1	1	BID
CSNK2A1	-1	PTEN
CSNK2A1	-1	MAX
CSNK2A1	1	HSF1
CSNK2A1	-1	SET
CSNK2A1	-1	FKBP4
CSNK2A1	1	MEF2C
CSNK2A1	1	PPP1R8
CSNK2A1	-1	NR1H3
CSNK2A1	-1	G3BP1
CSNK2A1	1	KLF1
CSNK2A1	1	TCOF1
CSNK2A1	-1	EIF4EBP1
CSNK2A1	1	HDAC1
CSNK2A1	1	IL16
CSNK2A1	1	STX1A
CSNK2A1	1	IFI16
CSNK2A1	1	OTUD5
CSNK2A1	1	HES6
CSNK2A1	1	TCF7L2
CSNK2A1	-1	TELO2
CSNK2A1	-1	WASF2
GTF2I	1	PRRX1
CSNK1G2	-1	PER1
CSNK1G2	-1	SMAD3
RAE1	1	NUP98
JAG1	1	NOTCH3
PRKDC	1	TP53
PRKDC	1	SRF
PRKDC	-1	POU2F1
PRKDC	1	USF1
PRKDC	1	AKT1
ADAM17	1	TGFA
TNF	1	ADAM17
ADAM17	1	TNF
ADAM17	1	HBEGF
ADARB1	1	EIF2AK2
DLK1	-1	NOTCH1
SIM1	1	ARNT
SMAD3	-1	MYOD1
SMAD3	-1	CEBPB
SMAD3	-1	PAX6
SMAD3	-1	PAX8
SMAD3	-1	RUNX2
ARHGAP8	-1	RHOA
ARHGAP4	-1	RAC1
FGD1	1	CDC42
CASP9	1	CYCS
CYCS	1	CASP9
HDLBP	1	CTCF
GTF2B	1	FOXF2
CDK3	1	JUN
CDK3	1	RB1
CDK3	1	ATF1
CDK6	1	RB1
CDK6	-1	RBL2
CDK5	1	CLOCK
CDK5	1	HTRA2
CDK5	1	NR3C1
CDK5	1	APP
CDK5	-1	PPP1CA
CDK5	-1	HTR1A
CDK5	1	AR
CDK5	1	SRC
CDK5	1	EZR
CDK5	1	ERBB3
CDK5	1	STAT3
CDK5	1	HTT
CDK5	1	PSEN1
CDK5	-1	HTR6
CDK5	1	MAPK10
CDK5	1	MEF2A
CDK5	1	PTK2
CDK5	1	GRIN2A
CDK5	-1	PMAIP1
CDK5	-1	CAMKK2
CDK5	1	PPP1R1B
PPP1R1B	-1	CDK5
CDK5	1	TLN1
IFNAR2	1	IRF9
IRF9	1	IFNAR2
MDM2	-1	EP300
IL5RA	1	SOX4
FLI1	1	GATA1
FLI1	-1	KLF1
KLF1	-1	FLI1
MC1R	1	GNAS
CDR2	1	MYC
ROR1	1	SRC
ROR2	1	MAPK8
MEF2A	1	MYOD1
PRKCE	-1	CTNND1
PRKCE	1	FGFR1
PRKCE	1	ATF2
PRKCE	1	GJA1
PRKCE	1	FGFR2
PRKCE	1	SHC1
PRKCE	1	STAT3
PRKCE	-1	KIR3DL1
PRKCE	1	TICAM2
PRKCE	-1	BAD
PRKCE	1	PRKD2
CENPE	1	BUB1B
ID2	-1	MYOD1
TCF4	1	ID2
ID2	-1	TCF4
TCF3	1	ID2
ID2	-1	TCF3
APBA1	1	STXBP1
APBA1	1	NRXN1
MAP2K1	1	ARRB2
ID3	-1	TCF4
MAP2K1	-1	TAL1
MAP2K1	-1	IRS1
MAP2K1	1	GSK3B
MAP2K1	-1	CASP9
FKBP4	1	AR
CREB5	1	JUN
CREB5	1	ATF2
MECOM	-1	SMAD3
CFHR1	-1	CFH
RELA	1	JUN
RELA	1	EGR1
TLE1	1	SIX3
PRKCQ	1	WIPF1
PRKCQ	1	FOSL1
PRKCQ	1	MSN
PRKCQ	1	ICAM3
PRKCQ	1	RASGRP3
PRKCQ	1	RAPGEF2
UBE3A	-1	PSMD2
PTPN12	-1	PSTPIP1
PTPN12	-1	INSR
PTPN12	-1	SRC
PTPN12	-1	SHC1
BCAR1	-1	PTPN12
PTPN12	-1	BCAR1
PTPN12	-1	PTK2
PTPN12	-1	PTK2B
PTK2B	-1	PTPN12
PIK3R1	1	PTK2
PTK2	1	PIK3R1
PTK2	1	TLN1
TLN1	1	PTK2
PRKCZ	1	SP1
PRKCZ	-1	MARK3
PRKCZ	1	RELA
PRKCZ	-1	BAX
PRKCZ	1	STK11
PRKCZ	-1	MARK2
PRKCZ	1	NR1H4
PRKCZ	1	AKT3
PRKCD	1	PLD2
PRKCD	1	TP53
PRKCD	1	ADRA2A
PRKCD	-1	NR2F6
SRC	1	PRKCD
PRKCD	1	SRC
PRKCD	-1	HMGA1
PRKCD	1	GRK2
PRKCD	1	ITGB7
PRKCD	1	CHAT
PRKCD	-1	MARCKS
PRKCD	1	PEBP1
PRKCD	-1	BDKRB2
PRKCD	-1	CTNNB1
IRS1	1	PRKCD
PRKCD	1	IRS1
PRKCD	1	MAPK8
PRKCD	-1	CHN2
PRKCD	-1	LIMK2
PRKCD	-1	CXCR4
PRKCD	1	HNRNPK
PRKCD	-1	FLI1
PRKCD	-1	TAGLN
PRKCD	-1	EP300
PRKCD	-1	TRIM28
PRKCD	1	PRKD1
PRKCD	1	PA2G4
PRKCD	-1	PTPN22
EGFR	1	PTPN11
PTPN11	-1	EGFR
PTPN11	1	NRAS
PTPN11	1	HRAS
PTPN11	1	KRAS
ERBB2	1	PTPN11
PTPN11	-1	ERBB2
IRS1	1	PTPN11
PTPN11	-1	IRS1
PTPN11	1	MAP3K5
BTK	1	STAT5A
BTK	1	BMX
BTK	1	ITK
ITK	-1	BTK
RBPJ	1	HES1
RBPJ	1	MAML2
MAML2	1	RBPJ
RBPJ	1	MAML3
MAML3	1	RBPJ
GABPB1	-1	HCFC1
RING1	1	FHL1
KHDRBS1	-1	CREBBP
SOS2	1	HRAS
TNK2	1	SNX9
ARHGAP1	-1	CDC42
ARHGAP1	-1	RHOA
TLE5	-1	SIX3
PPP3CA	1	NFATC1
PPP3CA	-1	FLNA
PPP3CA	1	NFATC2
PPP3CA	-1	PPP1R1A
PPP3CA	1	NFATC4
GOLGA3	1	GOPC
GOLGA2	1	GORASP1
ITK	1	TEC
ITK	1	BMX
DMPK	1	SRF
EP300	1	DUSP1
EP300	1	KPNA2
SMAD3	1	EP300
EP300	1	SMAD3
EP300	1	MEF2A
EP300	1	MEF2C
EP300	1	MEF2D
ARHGEF5	1	RHOA
STAT3	1	FOXO1
FOXO1	-1	STAT3
AKAP13	1	RHOA
SMARCB1	1	SMARCA4
POU4F2	1	ESR1
PTPRJ	1	EGFR
PTPRJ	-1	RET
PTPRJ	-1	MET
PTPRJ	-1	PDGFRB
PTPRJ	-1	MAPK3
PTPRJ	-1	PIK3R1
PTPRJ	-1	MAPK1
KDR	1	PTPRJ
PTPRJ	-1	KDR
PTPN13	1	NFKBIA
TRAF2	1	MAP4K2
RALGDS	1	RIT1
ABR	-1	RAC1
BNIP2	1	CDC42
RHOA	-1	ARHGAP5
ARHGAP5	-1	RHOA
STK4	1	FOXO4
STK4	1	FOXO1
STK4	1	MOB1B
STK4	1	MOB1A
DUSP4	-1	MAPK9
DUSP4	-1	MAPK14
MAPK14	1	DUSP4
RLF	1	RIT1
EEF2K	1	PRKAA1
PRKAA1	1	EEF2K
PRKAA1	-1	SYN1
PRKAA1	-1	DDIT3
PRKAA1	-1	SREBF1
PRKAA1	1	CDKN1B
PRKAA1	-1	NR2C2
PRKAA1	1	KPNA2
PRKAA1	-1	EP300
PRKAA1	-1	CRTC2
PRKAA1	1	TET2
PRKAA1	-1	RPTOR
PRKAA1	-1	HDAC7
PAK1	1	AURKA
PRKAA1	1	PPARGC1A
PRKAA1	-1	HDAC5
PRKAA1	1	PRKAB1
PPFIA1	1	PTPRF
PAK1	1	ESR1
PAK1	1	ARAF
PAK1	1	GNAZ
PAK1	1	FLNA
NF2	-1	PAK1
PAK1	1	NF2
PAK1	-1	DYNLL1
PAK1	1	MAP3K1
PAK1	1	CTBP1
PAK1	1	ILK
PAK1	1	CTTN
CTTN	1	PAK1
PAK1	1	NET1
PAK1	-1	HACE1
PAK1	1	PA2G4
MAPK7	1	SGK1
MAPK8IP2	1	MAP2K7
MAPK7	1	ETS1
GJA1	1	MAPK7
MAPK7	1	GJA1
MAPK7	-1	PML
MAPK7	1	MEF2D
PAK2	1	PRL
PAK2	1	JUN
PAK2	1	NF2
PAK2	-1	CASP7
PAK2	1	MKNK1
MKNK1	1	PAK2
STK3	1	RCC1
STK3	1	NEK2
STK3	1	MOB1B
STK3	1	MOB1A
CBLB	-1	KIT
CBLB	1	NCK1
CBLB	-1	FLT3
SEMA3B	1	NRP1
SEMA3B	1	NRP2
DNAJC3	-1	EIF2AK2
DNAJC3	-1	EIF2AK3
MAP3K1	1	MAP2K6
MAP3K1	1	MAP2K1
MAP3K1	-1	FADD
SLA	-1	EPHA2
NOG	-1	BMP2
NOG	-1	BMP4
NOG	-1	BMP7
PTGDR	1	GNAS
IL15RA	1	IL2RB
IL15RA	1	JAK1
IL15RA	1	TYK2
IL15RA	1	JAK3
SEMA3F	1	NRP2
G3BP1	-1	DDX58
ATM	1	CHEK1
ATM	-1	PPP1R2
ATM	1	EP300
ATM	1	SMAD1
ATM	1	HIF1A
ATM	1	ABRAXAS1
ATM	1	TAOK1
ATM	1	FBXW7
ATM	-1	TP63
ATM	1	PIDD1
ATM	-1	DBF4
ATM	-1	DAXX
TGFBR2	1	EIF3I
EIF3I	1	TGFBR2
PPP2R5C	1	ATF1
ILK	-1	CFL1
SNTA1	1	NOS1
TCOF1	1	NBN
MYO9B	-1	RHOA
ROCK1	-1	PFN1
VIM	1	ROCK1
ROCK1	1	VIM
ROCK1	-1	DES
ROCK1	1	MAPK8IP3
ROCK1	1	MSN
ROCK1	1	RDX
ROCK1	1	SOX9
FZD5	1	DVL1
FZD5	1	DVL2
FZD5	1	LRP5
NFATC2	1	MEF2D
BIRC3	1	BIRC2
PRPF4B	1	ELK1
PIN1	1	MYC
PIN1	1	IRS1
ATR	1	XRCC3
ATR	1	NBN
ATR	1	CHEK2
ATR	1	RPA2
ATR	1	CREB1
ATR	1	PRKDC
ATR	-1	MDM2
ATR	1	KMT2A
ATR	-1	DBF4
RIPK1	1	TRAF6
HDAC1	-1	MYOD1
CAMK2B	-1	ETS1
CAMK2B	-1	CTNNB1
CAMK2B	1	STAT1
CAMK2B	-1	GSK3A
CAMK2B	1	PRKAA1
CAMK2B	1	CYLD
CAMK2G	1	MAP3K7
CAMK2G	-1	EGFR
CAMK2G	1	TH
CAMK2G	1	SYN1
CAMK2G	1	ATF1
CAMK2G	1	CHAT
CAMK2G	1	STAT1
CAMK2G	-1	MYLK
CAMK2G	-1	NCOR2
CUL1	-1	CTNNB1
CUL1	1	CDKN1B
HRAS	1	RIN1
RIN1	1	HRAS
DYRK1A	-1	SPRY2
DYRK1A	1	TP53
DYRK1A	-1	CCND1
DYRK1A	1	SNCA
DYRK1A	1	RCAN1
DYRK1A	1	FOXO1
HTR4	1	GNAL
FHL1	-1	RBPJ
IL10RA	1	JAK2
RUNX3	-1	NOTCH1
NCOA4	1	PPARG
PTK6	1	AKT1
PTK6	1	STAT5B
PTK6	1	BCAR1
PTK6	1	ARHGAP5
PTK6	1	ARAP1
SNTB1	-1	MAPK12
CBFB	1	RUNX1
PRKG1	-1	HSPB1
PRKG1	1	SRF
PRKG1	-1	HRH1
PRKG1	1	RGS2
PRKG1	1	VASP
PRKG1	1	GTF2I
CAMK1	1	ATF1
CAMK1	-1	NOS1
CAMK1	1	CDKN1B
CAMK1	-1	NUMB
CAMK1	1	HDAC5
IKBKE	1	REL
MELK	1	CDC25B
UBAP2L	1	BMI1
IKBKE	-1	FOXO3
IKBKE	1	TRAF3IP2
IKBKE	1	ESR1
IKBKE	1	STAT1
RAC1	1	DOCK1
DOCK1	1	RAC1
SIM2	1	ARNT
AR	1	FHL2
FHL2	1	AR
TFDP1	1	E2F2
E2F2	1	TFDP1
TGFB1I1	1	PTK2B
PTK2B	1	TGFB1I1
PTK2	1	PTK2B
PTK2B	1	PTK2
PTK2B	1	ASAP1
ASAP1	1	PTK2B
PTK2B	1	STAP1
FZD2	1	DVL1
FZD2	1	DVL2
FZD2	1	LRP5
FZD2	1	DVL3
GNA13	1	ARHGEF12
GRB14	-1	INSR
SEMA3A	1	PLXNA1
NBR1	1	GABARAPL2
NBR1	1	SQSTM1
NBR1	1	MAP1LC3A
TRIP12	-1	CDKN2A
MDC1	1	NBN
KANK1	-1	BAIAP2
LTBP1	1	TGFB1
CASP8	1	PSEN1
CASP8	1	PSEN2
KPNB1	1	SMAD3
PDK1	-1	ITGB3
PRKD1	1	TLR5
PRKD1	1	CDH1
PRKD1	1	PLCG1
PRKD1	1	CTNNB1
PRKD1	1	HDAC7
PRKD1	1	ARFIP1
PRKD1	-1	RIN1
PRKD1	-1	CTTN
PRKD1	-1	SSH1
PRKD1	-1	BAD
PRKD1	-1	HDAC5
PPP2R5B	-1	BCL2
PPP2R5B	-1	AKT1
PPP2R5B	1	CASP3
PTGES3	1	HSP90AA1
STK38	-1	YAP1
STK38	1	AAK1
PTPRR	-1	STAT3
PTPRR	-1	PXN
MAPK7	1	PTPRR
PTPRR	-1	MAPK7
PTPRR	-1	MAPK14
PTPRK	-1	EGFR
RET/PTC2	1	STAT3
ERBB4	1	PIK3CD
ERBB4	1	PIK3CA
ERBB4	1	PIK3CB
ERBB4	1	PIK3CG
ERBB4	1	GRB2
RPS6KA2	-1	NR4A1
RPS6KA2	-1	NFKBIA
RPS6KA2	1	L1CAM
RPS6KA2	1	BAD
PCBP2	-1	MAVS
PCBP2	1	ITCH
ELOC	-1	NOTCH4
RHEB	1	PLD1
ANGPT1	1	TIE1
RPS6KA1	1	EIF4B
RPS6KA1	1	MITF
RPS6KA1	1	ESR1
RPS6KA1	1	SLC9A1
RPS6KA1	1	FLNA
RPS6KA1	-1	CDC25A
RPS6KA1	1	CDC25B
RPS6KA1	1	L1CAM
RPS6KA1	-1	IRS1
RPS6KA1	-1	VASP
RPS6KA1	-1	STK11
RPS6KA1	-1	DEPTOR
STIL	1	PIN1
FCN2	1	MASP2
FCN2	1	MASP1
CFL1	1	TESK1
TESK1	1	CFL1
NCOA2	1	NR3C1
TRADD	1	TRAF1
TRADD	1	BIRC2
TRADD	1	CASP8
TPSAB1	1	F2RL1
PTPN14	-1	BCAR1
MAPK11	1	HBP1
MAPK11	1	PIAS2
MAPK11	-1	EGFR
MAPK11	1	TP53
MAPK11	1	TCF3
MAPK11	1	TWIST1
EFNB3	1	EPHA4
ESR1	1	NCOA1
NCOA1	1	ESR1
SMAD1	1	RUNX2
STK11	1	NUAK1
STK11	1	TP53
STK11	1	MARK3
STK11	1	PRKAA2
STK11	1	SIK1
STK11	-1	PTEN
STK11	1	PRKAA1
STK11	-1	PAK1
STK11	1	MELK
STK11	1	BRSK2
STK11	1	BRSK1
STK11	1	NUAK2
STK11	1	SIK2
STK11	1	SIK3
EZH2	1	AR
PKN1	-1	EGFR
PKN1	1	AR
MARCKS	1	PKN1
PKN1	1	MARCKS
PKN1	-1	FOXO1
CTTN	1	ARPC2
BCAR1	-1	PTPRH
PTPRH	-1	BCAR1
CAPN1	-1	PTK2
PTK2	-1	CAPN1
SRC	1	TRIP6
TRIP6	1	SRC
ADAM12	1	SRC
SRC	1	ADAM12
PPM1M	-1	PAK1
ACTB	-1	PLD1
PLD1	-1	ACTB
BCAR3	1	PIK3CA
ARHGAP32	1	FYN
FYN	1	ARHGAP32
SYK	1	PTK2
INSR	1	PIK3CA
INSR	1	PTPN11
PTPN11	1	INSR
INSR	1	CAV1
PTK2	1	ASAP1
CAPN1	-1	CBL
CBL	-1	CAPN1
BCAR1	1	RAPGEF1
CBL	-1	ITGA5
FYN	1	SDC4
CFL1	-1	ACTB
ACTB	-1	CFL1
ARHGEF6	1	GIT1
GIT1	1	ARHGEF6
PXN	1	PTK2B
SYK	1	GRB2
PRKCA	1	VASP
ACTN1	1	LPP
ARHGEF6	1	RAC1
CRKL	1	RAPGEF1
RAPGEF1	1	CRKL
SYK	1	CTTN
CTTN	1	SYK
STAT3	1	SYK
SYK	1	STAT3
RAC1	1	TESK1
CAPN1	1	EZR
LYN	1	CBL
CBL	1	LYN
ASAP2	-1	ARF1
ARF1	-1	ASAP2
CBL	-1	PTPN6
PTPN6	-1	CBL
PDPK1	1	ITGB1
PXN	-1	PPP2CA
PPP2CA	-1	PXN
ARHGAP24	-1	RAC1
BCAR3	1	PAK1
HRAS	1	VAV1
VAV1	1	HRAS
ASAP2	1	PTK2B
PTK2B	1	ASAP2
NCK2	1	PAK1
PAK1	1	NCK2
ARPC2	1	ACTB
ACTB	1	ARPC2
RACK1	1	RASA1
LYN	1	BCAR1
FYN	1	BCAR1
BCAR1	1	FYN
PLCG1	1	DAG1
DAG1	1	PLCG1
PPP2CA	-1	PRKCA
PRKCA	1	TLN1
CRK	1	GAB1
GAB1	1	CRK
SYK	1	PXN
PXN	1	SYK
PTPRA	-1	BCAR1
BCAR1	-1	PTPRA
SRC	1	GIT1
GIT1	1	SRC
PTK2	1	PLCG1
PRKACA	1	CAPN1
PXN	-1	PTPN12
PTPN12	-1	PXN
PPP2CA	-1	VASP
SRC	1	PKD1
PKD1	1	SRC
INSR	1	RASA1
RASA1	1	INSR
PTK2B	1	CBL
ACTB	-1	ABL1
PIK3CA	1	BCAR1
BCAR1	1	PIK3CA
ADAM12	1	PIK3CA
CBL	1	PIK3CA
RAC1	1	CRK
FYN	1	CSK
CSK	1	FYN
CAPN1	-1	CTTN
ITGB1	1	PTK2
PTK2	1	ITGB1
RAC1	1	SOS1
SOS1	1	RAC1
AKT1	1	PAK1
PAK1	1	AKT1
FYN	1	SOS1
ACTN1	-1	PLD1
FYN	1	PRKCA
RAC1	1	PLD1
PLD1	1	RAC1
PIK3CA	1	PTK2
PTK2	1	PIK3CA
RHOA	1	KTN1
KTN1	1	RHOA
CAV1	-1	PPP2CA
FYN	1	PTPN11
PTPN11	1	FYN
CAPN1	-1	FLNA
FYN	1	PIK3CA
VASP	1	ACTB
PARVA	-1	TESK1
MAPK1	1	CAPN1
EZR	1	PTK2
ACTB	1	CTTN
CTTN	1	ACTB
PTK2	1	ARHGEF6
PRKCA	1	FLNA
FLNA	1	PRKCA
EZR	1	ACTB
PRKACA	1	PTPN12
PTPN12	1	PRKACA
PTPRO	-1	PXN
ILKAP	-1	ILK
PTPN12	-1	NEDD9
NEDD9	-1	PTPN12
FYN	1	PXN
PXN	1	FYN
CAPN1	-1	ACTN1
ACTN1	-1	CAPN1
PXN	-1	GIT1
GIT1	-1	PXN
CRKL	1	BCAR1
BCAR1	1	CRKL
SLC9A1	1	EZR
CRKL	1	PXN
PXN	1	CRKL
LPP	1	VASP
SRC	1	ASAP1
ASAP1	1	SRC
PFN1	1	ACTB
ITGB1	1	SRC
SRC	1	ITGB1
CRKL	1	GAB1
GAB1	1	CRKL
SRC	1	CBL
CRKL	1	NEDD9
NEDD9	1	CRKL
LYN	1	PIK3CA
ZYX	1	VASP
PTPRF	-1	BCAR1
BCAR1	-1	PTPRF
INSR	1	VAV1
VAV1	1	INSR
VAV1	-1	PTPN6
PTPN6	-1	VAV1
PRKCA	1	RHOA
RHOA	1	PRKCA
PPP2CA	-1	CFL1
PTK2	-1	PTPRH
PTPRH	-1	PTK2
CAPN1	1	RHOA
CAPN1	1	PRKCA
PRKCA	1	CAPN1
CAPN1	-1	PXN
